SID,TELEFONO,TIPO_TEL,FECHA_ACT
545,3380533528,Celular,2024-09-17
545,3332006500,CASA,2024-12-22
546,5542177867,Celular,2024-11-25
547,5581735722,Celular,2024-05-09
548,5649445018,Celular,2025-01-18
548,5671292196,Casa,2024-03-04
549,5583471321,Celular,2025-01-27
549,5533867664,Casa,2024-04-02
550,5578888408,Celular,2024-08-25
551,5582322796,Celular,2024-09-12
552,8170848241,Celular,2024-03-23
552,8187674629,Casa,2024-06-18
553,5534522236,Celular,2024-12-28
554,4447744559,Celular,2024-09-28
555,5616959321,Celular,2024-07-15
556,5553868326,Celular,2025-01-21
557,2294912716,Celular,2025-01-21
557,2229722122,Casa,2024-05-30
558,5599813606,Celular,2024-07-09
558,5599714098,Casa,2024-01-08
559,5523260082,Celular,2025-01-23
560,8164675583,Celular,2024-01-23
561,5532288403,Celular,2024-02-19
561,5577823298,Casa,2024-05-10
562,5572332636,Celular,2025-01-08
563,3311111434,Celular,2024-02-20
563,3317405910,Casa,2024-01-09
564,5626085896,Celular,2024-09-08
564,5641231035,Casa,2024-06-06
565,5621300455,Celular,2024-04-09
566,2249781747,Celular,2024-08-23
566,2290777399,Casa,2024-07-29
567,5557785962,Celular,2024-09-21
568,2236628195,Celular,2024-08-23
568,2295281488,Casa,2024-08-18
569,4481576043,Celular,2024-02-20
570,3362204581,Celular,2024-08-03
570,3354840022,Casa,2024-07-10
571,,Celular,2024-03-17
571,5582572005,Casa,2024-12-31
572,5584136963,Celular,2025-01-13
573,5695464424,Celular,2024-12-27
574,3334450248,Celular,2024-03-29
575,4428389394,Celular,2024-11-15
576,5525387953,Celular,2024-11-07
577,5650860474,Celular,2024-06-03
578,5534420426,Celular,2025-01-31
578,5571976037,Casa,2024-02-17
579,5557349077,Celular,2024-03-07
580,55766685,Celular,2024-09-10
581,5521017947,Celular,2024-10-09
581,5574443018,Casa,2024-04-27
582,8153372909,Celular,2024-02-20
583,5597164496,Celular,2024-05-10
583,5564125085,Casa,2024-08-27
584,5527069440,Celular,2024-03-12
584,5595375656,Casa,2024-10-09
585,3318770327,Celular,2024-08-13
585,3331809116,Casa,2024-07-22
586,3329389669,Celular,2024-04-26
586,3339134282,Casa,2025-01-04
587,,Celular,2025-01-20
588,2214282271,Celular,2024-06-15
589,5535686429,Celular,2025-01-25
590,5618902491,Celular,2024-10-22
590,5645760971,Casa,2024-04-27
591,3371124861,Celular,2024-11-06
592,3372192097,Celular,2024-06-30
592,3393134241,Casa,2024-04-01
593,5573466895,Celular,2024-06-10
594,5548400271,Celular,2024-11-05
595,3359114296,Celular,2024-11-01
595,3387832607,Casa,2024-08-06
596,4448902282,Celular,2024-09-04
597,5689622614,Celular,2024-05-23
598,5537194774,Celular,2024-05-20
598,5593908918,Casa,2024-08-16
599,8184675831,Celular,2024-02-14
600,5519330457,Celular,2024-12-14
601,4425340670,Celular,2024-02-18
602,5642870661,Celular,2024-10-10
603,5553995588,Celular,2024-01-31
604,5570299540,Celular,2025-01-04
605,004417238104,Celular,2024-11-04
605,4429828061,Casa,2024-01-02
606,5525792232,Celular,2024-05-08
607,5559276241,Celular,2024-07-22
607,5587970537,Casa,2024-06-29
608,5549090045,Celular,2025-01-16
608,5536960836,Casa,2024-06-17
609,8179343874,Celular,2024-03-29
610,5539789132,Celular,2024-10-14
610,5577648255,Casa,2024-11-13
611,5593754346,Celular,2024-09-18
612,5676135531,Celular,2025-01-25
612,5648580515,Casa,2024-10-10
613,5624701800,Celular,2024-08-21
614,5534047235,Celular,2024-12-26
615,2289988859,Celular,2024-08-30
615,2251027567,Casa,2024-05-08
616,5545668780,Celular,2024-08-04
617,5579924439,Celular,2024-03-13
618,5544885426,Celular,2024-04-22
618,5553984184,Casa,2024-12-03
619,5566621315,Celular,2024-10-13
620,2226676747,Celular,2024-04-09
621,5594295372,Celular,2024-10-21
621,5593284908,Casa,2024-07-01
622,4496533607,Celular,2024-07-05
623,3371960899,Celular,2024-12-26
623,3384828394,Casa,2024-09-20
624,5546797818,Celular,2024-10-25
625,3378543152,Celular,2024-11-01
626,5553877546,Celular,2024-10-15
627,4426235432,Celular,2025-01-10
628,5542996532,Celular,2024-12-17
629,5637171969,Celular,2024-03-16
629,5679799135,Casa,2024-01-30
630,5536112053,Celular,2024-04-10
631,5586048556,Celular,2024-11-03
632,4488284435,Celular,2024-07-31
633,5633722690,Celular,2025-01-18
633,5683366943,Casa,2024-12-14
634,5513423137,Celular,2024-04-16
635,5555449012,Celular,2024-10-11
636,5547002154,Celular,2024-07-25
637,5550341707,Celular,2024-01-06
637,5543296673,Casa,2024-03-14
638,3334099799,Celular,2024-12-08
639,5514207681,Celular,2024-05-29
639,5597553024,Casa,2024-12-08
640,4460606559,Celular,2024-11-06
641,5586500745,Celular,2024-10-10
642,5638600350,Celular,2025-01-16
642,5616168352,Casa,2024-01-21
643,5575611930,Celular,2024-08-12
644,8118506309,Celular,2024-02-01
644,8199185216,CASA,2025-01-14
645,5526075977,Celular,2024-10-04
646,5537865845,Celular,2024-05-20
647,33674853,Celular,2024-10-01
647,3341474499,Casa,2024-11-25
648,2283717969,Celular,2024-12-28
648,2258765939,Casa,2024-02-18
649,3363675522,Celular,2024-06-28
650,5621592332,Celular,2024-05-07
650,5616629039,Casa,2024-06-11
651,5592331574,Celular,2025-01-23
652,5651573696,Celular,2024-12-24
653,5597836969,Celular,2024-09-06
654,5598364565,Celular,2024-08-26
655,3326501942,Celular,2025-01-01
656,2296601450,Celular,2024-02-15
657,5595162494,Celular,2024-03-10
657,5549814512,Casa,2024-07-03
658,5547219179,Celular,2024-06-17
659,5583112530,Celular,2024-04-25
660,5572565636,Celular,2024-12-26
660,5577691488,Casa,2024-07-27
661,4492790108,Celular,2024-07-10
662,5521266288,Celular,2024-12-19
662,5540247139,casa,2024-06-07
663,5593972470,Celular,2024-02-01
663,5593656902,Casa,2024-04-24
664,8133608132,Celular,2024-05-06
665,3393803582,Celular,2024-12-26
666,5514544764,Celular,2024-09-05
667,2242106976,Celular,2024-01-26
667,2218143145,Casa,2025-01-17
668,2238899524,Celular,2024-04-22
669,3392302558,Celular,2024-03-21
669,3331405447,Casa,2024-01-07
670,5570990026,Celular,2024-06-16
671,005540476784,Celular,2024-01-12
671,5569185853,Casa,2024-02-22
672,5616300694,Celular,2024-03-16
672,5649037910,Casa,2024-05-19
673,3385389675,Celular,2024-06-28
674,5560643533,Celular,2024-10-29
674,5573246371,Casa,2024-05-08
675,5572842495,Celular,2024-04-22
676,4456446957,Celular,2024-04-23
676,4436923132,Casa,2024-05-25
677,5575823979,Celular,2024-10-26
677,5584383465,Casa,2024-04-10
678,5680065766,Celular,2024-05-30
678,5649786994,Casa,2024-06-09
679,5549848362,Celular,2024-04-23
679,5541185987,Casa,2024-12-19
680,5513094939,Celular,2024-04-25
681,5516951712,Celular,2024-07-09
682,005516745013,Celular,2024-03-14
682,5583625121,Casa,2024-05-02
683,5549382558,Celular,2024-11-18
683,5587494025,Fijo,2024-02-13
684,3314561691,Celular,2024-08-27
685,5544810130,Celular,2024-09-30
685,5534570360,Casa,2024-01-05
686,4418853399,Celular,2024-11-29
687,5526952029,Celular,2024-06-02
687,5526542022,Casa,2024-12-27
688,4410280223,Celular,2024-09-28
689,3384704191,Celular,2024-09-09
689,3326319807,Casa,2024-01-28
690,2256780743,Celular,2024-09-17
691,5559726511,Celular,2025-01-31
692,5571365791,Celular,2024-06-11
693,8183482696,Celular,2024-01-24
693,8145253232,Casa,2024-03-05
694,4459093584,Celular,2024-10-20
694,4497240544,Casa,2024-10-08
695,5578237793,Celular,2024-10-09
695,5548948576,Casa,2024-03-17
696,5566172994,Celular,2024-05-18
696,5548430800,Casa,2024-05-17
697,5526679021,Celular,2024-02-08
697,5526041412,Casa,2024-03-15
698,5519998621,Celular,2024-03-16
698,5559764617,Casa,2024-03-07
699,81138105,Celular,2024-08-07
700,5617730126,Celular,2024-11-16
700,5664295176,Casa,2024-07-03
701,5593412176,Celular,2024-10-28
702,3321389515,Celular,2024-02-29
702,3361796348,Casa,2024-01-17
703,5527481316,Celular,2024-10-06
704,2295551152,Celular,2024-04-21
705,5513545979,Celular,2024-04-17
705,5557129314,Casa,2024-05-19
706,3342102016,Celular,2024-10-31
706,3319489318,Casa,2024-04-16
707,5538352375,Celular,2025-01-07
708,8136676999,Celular,2024-10-18
709,5538461764,Celular,2024-09-30
709,5564095611,Casa,2024-05-03
710,8178714377,Celular,2024-12-29
711,3350197332,Celular,2025-01-16
712,5554887054,Celular,2024-03-22
713,3369964390,Celular,2025-01-12
713,3317110986,Casa,2024-02-02
714,5589668498,Celular,2024-10-03
715,5581079315,Celular,2025-01-31
716,8185721954,Celular,2024-11-11
717,5578303092,Celular,2024-07-31
718,5539533173,Celular,2024-02-22
719,5565364629,Celular,2024-09-05
720,5636407976,Celular,2025-01-07
721,4445014432,Celular,2024-04-05
722,5565203282,Celular,2024-07-28
723,5597727698,Celular,2024-08-25
724,3373282935,Celular,2024-06-30
725,3361614053,Celular,2024-10-31
726,5598879437,Celular,2025-01-29
727,5589433854,Celular,2024-11-17
728,5620660083,Celular,2024-05-05
729,8158458087,Celular,2024-11-09
730,4497919826,Celular,2024-05-11
730,4463012110,Casa,2024-06-19
731,3311105635,Celular,2024-11-06
731,3358552062,Casa,2024-09-22
732,2222113950,Celular,2025-01-17
732,2274155613,Casa,2024-11-15
733,4421440195,Celular,2024-06-06
733,4449623266,Casa,2024-10-12
734,2270557223,Celular,2024-10-27
734,2275743736,Casa,2024-09-20
735,8127571733,Celular,2024-09-23
736,3370882122,Celular,2024-10-17
736,3377826854,Casa,2024-11-04
737,3314628823,Celular,2024-03-17
738,3365458894,Celular,2024-10-30
739,5590119090,Celular,2024-04-11
740,5613937870,Celular,2024-08-21
740,5694121127,Casa,2024-03-14
741,8152847612,Celular,2024-11-04
742,5575668910,Celular,2024-07-19
743,2215623215,Celular,2024-02-18
744,5558143909,Celular,2024-07-23
745,5555243357,Celular,2024-06-10
746,5568899925,Celular,2024-10-23
747,5570734186,Celular,2024-01-31
747,5597936809,CASA,2024-09-20
748,2239666359,Celular,2024-02-14
748,2225567664,Casa,2024-01-21
749,5580194945,Celular,2024-11-28
750,55785899,Celular,2024-10-06
751,5555324842,Celular,2024-01-11
751,5529496428,Casa,2024-07-09
752,5681030553,Celular,2024-08-04
752,5645259602,Casa,2024-08-27
753,3371637077,Celular,2024-03-22
754,5655929148,Celular,2024-11-10
755,5587084446,Celular,2024-07-24
756,3387452075,Celular,2024-01-31
756,3388098027,Casa,2024-09-30
757,005510752990,Celular,2024-12-01
758,4436322049,Celular,2025-01-29
759,5521183207,Celular,2024-12-20
760,5580804450,Celular,2024-06-11
760,5524407504,Fijo,2024-08-29
761,5587259001,Celular,2024-06-10
761,5536060328,Casa,2024-05-22
762,5546315363,Celular,2024-01-08
763,8179744179,Celular,2024-08-05
764,2274044542,Celular,2024-04-19
764,2284347298,Casa,2025-01-10
765,3331917341,Celular,2024-01-02
765,3393345693,casa,2024-04-24
766,(55) 59535858,Celular,2024-04-30
767,5524626148,Celular,2024-05-08
768,8159348753,Celular,2024-06-07
769,5584702200,Celular,2024-01-21
770,5534615616,Celular,2024-10-28
770,5529176701,Casa,2024-08-11
771,5571339502,Celular,2024-05-08
772,5515680857,Celular,2024-02-07
773,2294881451,Celular,2024-04-11
773,2289356981,Casa,2024-11-23
774,5624200174,Celular,2024-09-30
774,5697913521,Casa,2024-11-19
775,5586150007,Celular,2024-12-03
776,5554107622,Celular,2024-03-20
776,5559580042,Casa,2024-02-26
777,5526346537,Celular,2024-09-25
778,5598515653,Celular,2024-02-07
778,5533926726,casa,2024-01-23
779,5510768655,Celular,2024-08-19
780,3339783166,Celular,2024-07-30
780,3369944402,Casa,2024-10-12
781,8191650029,Celular,2024-03-22
782,3394695221,Celular,2025-01-22
783,5556813876,Celular,2024-07-31
784,8154974951,Celular,2024-07-22
785,5551099026,Celular,2024-02-27
785,5579115190,Casa,2024-08-07
786,5531969857,Celular,2024-05-23
786,5525602425,Casa,2025-01-17
787,8124495333,Celular,2024-10-25
788,(81) 66803505,Celular,2024-08-26
789,2253007666,Celular,2025-01-01
789,2218038148,Casa,2024-03-24
790,5586271309,Celular,2024-07-14
790,5589901183,Casa,2024-11-11
791,8158880692,Celular,2024-10-25
792,5513984562,Celular,2024-02-06
793,5518032857,Celular,2024-03-22
793,5542777386,Casa,2024-09-22
794,3358472686,Celular,2024-04-07
794,3311484296,Casa,2024-06-14
795,5541884208,Celular,2024-11-30
796,5595633171,Celular,2024-08-04
796,5563209989,Casa,2024-10-12
797,8110045931,Celular,2024-09-25
798,3335273149,Celular,2024-05-27
799,3324495429,Celular,2024-06-13
799,3320347637,Casa,2025-01-07
800,2215044464,Celular,2025-01-20
801,3373227571,Celular,2024-03-13
801,3344937343,CASA,2024-03-19
802,8136335736,Celular,2025-01-31
802,8137046728,Casa,2024-08-28
803,2238542313,Celular,2024-11-05
803,2224966992,CASA,2024-02-18
804,5583990014,Celular,2025-01-17
805,5628287112,Celular,2024-05-25
806,5524937525,Celular,2024-08-04
807,81927408,Celular,2025-01-19
808,5697337733,Celular,2024-06-14
809,5554152962,Celular,2024-11-18
810,5589020123,Celular,2024-01-05
810,5535945510,Casa,2024-12-21
811,5591611311,Celular,2025-01-30
812,5532279192,Celular,2024-12-06
813,5573768561,Celular,2024-11-28
813,5568401176,Casa,2024-02-22
814,5599639990,Celular,2024-01-24
814,5557969515,Casa,2024-09-21
815,5566065797,Celular,2024-04-20
816,8123250859,Celular,2024-03-25
816,8186996515,Casa,2024-10-25
817,5662198982,Celular,2024-06-22
817,5617244385,Casa,2024-07-02
818,5574141003,Celular,2024-11-07
819,3369041219,Celular,2024-12-24
819,3312401141,Casa,2024-11-01
820,5532406522,Celular,2024-05-02
820,5593428780,Casa,2024-03-19
821,5592718642,Celular,2024-02-28
821,5511401611,Casa,2024-01-26
822,5515292638,Celular,2024-07-08
823,55885422260,Celular,2024-11-15
823,5583632902,Casa,2024-09-28
824,3398134621,Celular,2024-03-11
825,4472580913,Celular,2024-10-07
825,4421972503,Casa,2024-12-06
826,003388102906,Celular,2024-01-24
826,3328144185,Casa,2024-08-10
827,2224184015,Celular,2024-06-07
828,3362784395,Celular,2024-05-15
829,5561150488,Celular,2024-11-10
830,2245007749,Celular,2024-10-27
831,5537399158,Celular,2024-01-20
832,5559171483,Celular,2025-01-09
833,5585501681,Celular,2024-10-31
833,5511133783,Casa,2024-05-04
834,4460362724,Celular,2024-03-04
835,3382020105,Celular,2024-03-14
836,5524137935,Celular,2024-09-05
836,5547227952,Casa,2024-02-07
837,5577508504,Celular,2024-03-28
837,5520620123,Casa,2024-11-13
838,5571937751,Celular,2024-03-22
838,5516161925,Casa,2024-07-14
839,3348566181,Celular,2024-06-26
840,3367521097,Celular,2024-12-04
840,3363644139,Casa,2024-01-22
841,2247886096,Celular,2025-01-27
842,4432742677,Celular,2025-01-22
843,2274563482,Celular,2024-10-23
844,5596299303,Celular,2025-01-14
845,5547101499,Celular,2024-07-09
845,5513997206,Casa,2024-06-04
846,2257953200,Celular,2024-10-11
846,2218207875,Casa,2024-07-16
847,2290605015,Celular,2024-05-31
847,2258893656,CASA,2024-01-15
848,5561332046,Celular,2025-01-04
848,5586711384,Casa,2024-12-20
849,22630476,Celular,2024-11-08
850,2268253632,Celular,2024-11-19
851,5538288701,Celular,2025-01-05
851,5597311072,Casa,2024-10-10
852,3319278844,Celular,2024-04-10
853,5549993622,Celular,2024-02-12
854,8131705519,Celular,2024-09-13
854,8129803719,Casa,2024-05-08
855,5523401429,Celular,2024-05-16
855,5589218354,Casa,2024-07-12
856,2230660706,Celular,2024-10-22
856,2272684563,Casa,2024-06-21
857,2229308943,Celular,2024-11-13
857,2268827414,Casa,2024-06-07
858,8111548503,Celular,2024-08-13
858,8158556083,Casa,2024-12-18
859,5511604036,Celular,2025-01-02
860,5524410466,Celular,2024-05-12
861,4434179032,Celular,2024-01-21
862,5697055224,Celular,2024-06-07
862,5643467146,Casa,2024-04-24
863,5598556906,Celular,2024-12-26
864,5599021021,Celular,2024-06-15
865,4478069426,Celular,2024-03-04
865,4463771140,Casa,2024-01-21
866,8191455996,Celular,2024-01-25
867,5582959701,Celular,2024-08-21
868,5542592250,Celular,2024-03-29
869,5576715526,Celular,2024-03-09
870,5562869643,Celular,2024-11-20
870,5588516571,Casa,2024-02-23
871,2250381650,Celular,2024-07-08
871,2272494965,Casa,2024-04-29
872,2244981376,Celular,2024-08-21
873,3311577729,Celular,2024-07-22
873,3360817710,Casa,2024-02-02
874,5551999499,Celular,2024-04-15
875,5567776865,Celular,2024-04-20
875,5522293127,Casa,2024-11-25
876,4469562392,Celular,2024-11-06
877,4436117551,Celular,2024-02-17
878,5532573086,Celular,2024-11-28
879,2264997674,Celular,2024-08-28
879,2278845149,Casa,2024-05-17
880,(55) 69757216,Celular,2024-01-20
881,5684908974,Celular,2024-05-20
882,2223587727,Celular,2024-08-25
883,5555924229,Celular,2024-03-02
884,4487937564,Celular,2024-02-17
884,4478535500,Casa,2024-11-15
885,5593717768,Celular,2024-07-24
886,8152140775,Celular,2024-06-07
887,5599230075,Celular,2024-03-09
888,5599679315,Celular,2025-01-13
889,2223170735,Celular,2025-01-24
889,2256972652,Casa,2024-12-22
890,5560981420,Celular,2024-07-13
891,5584451464,Celular,2024-10-19
892,2258093052,Celular,2024-06-17
892,2271153906,Casa,2025-01-04
893,5573976546,Celular,2024-08-02
893,5595050509,Casa,2024-09-13
894,3378859232,Celular,2024-06-22
895,5567470593,Celular,2024-09-10
895,5540605837,Casa,2024-10-02
896,5541354189,Celular,2024-09-05
897,5518227052,Celular,2024-01-01
898,5526997912,Celular,2024-11-20
899,4434253880,Celular,2024-11-26
900,5593206074,Celular,2024-11-07
900,5575989980,Casa,2024-11-14
901,2292464748,Celular,2024-07-02
901,2289381545,Casa,2024-08-31
902,5662210432,Celular,2024-01-22
903,2265002659,Celular,2024-01-31
903,2232483918,Casa,2024-07-01
904,5518126401,Celular,2024-09-20
905,2278747503,Celular,2024-02-11
905,2296263176,Casa,2024-06-23
906,5538868405,Celular,2024-08-03
907,5594424774,Celular,2024-12-15
907,5544879120,Casa,2024-07-08
908,3384466139,Celular,2024-11-16
909,5549336011,Celular,2024-05-13
910,5698988716,Celular,2024-09-23
911,5573171299,Celular,2024-04-28
911,5579845205,Casa,2024-12-05
912,8167612670,Celular,2024-01-13
913,5640155092,Celular,2024-04-09
913,5654447158,Casa,2024-02-23
914,5572489241,Celular,2024-02-08
915,5581565610,Celular,2024-01-21
915,5549769756,Casa,2024-06-18
916,5534144396,Celular,2024-01-24
916,5510415565,Casa,2024-05-15
917,8166752210,Celular,2024-09-13
918,8179870451,Celular,2024-03-05
919,5532320178,Celular,2024-08-22
920,3385490295,Celular,2024-07-19
921,5570556378,Celular,2024-11-26
921,5594803199,Casa,2024-08-10
922,5619387743,Celular,2024-01-24
923,5551996295,Celular,2024-04-12
924,5510638212,Celular,2024-02-17
925,3389952446,Celular,2025-01-16
926,5585909874,Celular,2024-05-11
927,5546287753,Celular,2024-05-31
928,2226247188,Celular,2024-12-19
928,2254173146,Casa,2024-06-28
929,2250086085,Celular,2024-07-11
930,5611996803,Celular,2024-01-23
930,5610911670,Casa,2024-11-22
931,5639739704,Celular,2024-02-16
931,5675798947,Casa,2024-06-18
932,3315981785,Celular,2024-07-15
933,8124963760,Celular,2024-07-21
933,8156441798,Casa,2024-09-04
934,5590789255,Celular,2024-09-28
935,55491454,Celular,2024-08-07
936,5682257932,Celular,2024-04-07
936,5665804446,Casa,2024-04-16
